"City","Year","Sport","Discipline","Event","Athlete","Gender","Country_Code","Country","Event_gender","Medal","latitude","longitude"
"Athens",2004,"Aquatics","Swimming","4x100m medley relay","ROONEY, Giaan","Women","AUS","Australia","W","Gold",-25.274398,133.775136
"Athens",2004,"Aquatics","Swimming","4x100m freestyle relay","CORREIA, Maritza","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Aquatics","Swimming","100m freestyle","DE BRUIJN, Inge","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Athens",2004,"Aquatics","Swimming","4x200m freestyle relay","BENKO, Lindsay","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Aquatics","Swimming","4x100m medley relay","KIRK, Tara","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Aquatics","Swimming","4x200m freestyle relay","STOCKBAUER, Hannah","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Athens",2004,"Aquatics","Swimming","4x200m freestyle relay","SANDENO, Kaitlin","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Aquatics","Swimming","4x100m medley relay","LEZAK, Jason","Men","USA","United States","M","Gold",37.09024,-95.712891
"Athens",2004,"Aquatics","Swimming","4x100m freestyle relay","KOSTEN, Annabel","Women","NED","Netherlands","W","Bronze",52.132633,5.291266
"Athens",2004,"Aquatics","Swimming","400m individual medley","SANDENO, Kaitlin","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Aquatics","Swimming","4x200m freestyle relay","PEARSON, Todd","Men","AUS","Australia","M","Silver",-25.274398,133.775136
"Athens",2004,"Aquatics","Swimming","100m breaststroke","KITAJIMA, Kosuke","Men","JPN","Japan","M","Gold",36.204824,138.252924
"Athens",2004,"Aquatics","Swimming","4x200m freestyle relay","VANDERKAAY, Peter","Men","USA","United States","M","Gold",37.09024,-95.712891
"Athens",2004,"Aquatics","Swimming","1500m freestyle","DAVIES, David","Men","GBR","United Kingdom","M","Bronze",55.378051,-3.435973
"Athens",2004,"Aquatics","Swimming","4x200m freestyle relay","ROSOLINO, Massimiliano","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Aquatics","Swimming","4x100m medley relay","PEIRSOL, Aaron","Men","USA","United States","M","Gold",37.09024,-95.712891
"Athens",2004,"Aquatics","Swimming","400m individual medley","CSEH, Laszlo","Men","HUN","Hungary","M","Bronze",47.162494,19.503304
"Athens",2004,"Aquatics","Swimming","4x100m medley relay","HANSON, Brooke","Women","AUS","Australia","W","Gold",-25.274398,133.775136
"Athens",2004,"Aquatics","Swimming","4x100m freestyle relay","LANNE, Colleen","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","ZANOTTO, Kendra","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","BRUSNIKINA, Olga","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","team","SUZUKI, Emiko","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","SHORINA, Anna","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","team","BARTOSIK, Alison","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","KISSELEVA, Maria","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","team","FUJIMARU, Michiyo","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","JASONTEK, Rebecca","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","MCFALL, Lauren","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","duet","ERMAKOVA, Anastasia","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","team","GROMOVA, Maria","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","duet","TACHIBANA, Miya","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","DAVYDOVA, Anastasia","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","duet","BARTOSIK, Alison","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","LOWE, Sara","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","KITAO, Kanako","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","HARADA, Saho","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","TATSUMI, Juri","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","DOBRATZ, Erin","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","KHASYANOVA, Elvira","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","team","NOVOKSHCHENOVA, Olga","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","team","TACHIBANA, Miya","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","KAWASHIMA, Naoko","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","CROW, Tamara","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","duet","DAVYDOVA, Anastasia","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","team","YONEDA, Yoko","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","duet","KOZLOVA, Anna","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","AZAROVA, Elena","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Synchronized S.","duet","TAKEDA, Miho","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","TAKEDA, Miho","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Athens",2004,"Aquatics","Synchronized S.","team","NESBITT, Stephanie","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","KOZLOVA, Anna","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Synchronized S.","team","ERMAKOVA, Anastasia","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","CIRIC, Aleksandar","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","VILLA, Brenda","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","MICELI, Martina","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","BOSURGI, Silvia","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","BALASHOV, Roman","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","SAVIC, Dejan","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","NIKIC, Slobodan","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","GIGLI, Elena","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","TOTH, Noemi","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","MADARAS, Norbert","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","OIKONOMOPOULOU, Aikaterini","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","MYLONAKI, Anthoula","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","LARA, Georgia","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","VARI, Attila","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","MORAITIDOU, Evangelia","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","MOODY, Heather","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","STEINMETZ, Adam","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","KOZLOV, Nikolai","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","GOLDA, Natalie","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","FRANK, Jacqueline","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","ERYSHOV, Alexandre","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","UDOVICIC, Vanja","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","MUNRO, Thalia","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","GORSHKOV, Dmitry","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","KULJACA, Nikola","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","STRATAN, Dmitry","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","ROUMPESI, Antigoni","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","FEDOROV, Alexander","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","DI MARIO, Tania","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","BEAUREGARD, Robin","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","KARAGIANNI, Eftychia","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","RAGUSA, Cinzia","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","MUSUMECI, Maddalena","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","CHOMAKHIDZE, Revaz","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","JELENIC, Viktor","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","GARBOUZOV, Serguei","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","MALATO, Giusy","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","MOLNAR, Tamas","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","ALLUCCI, Carmela","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","SEFIK, Denis","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","LORENZ, Ericka","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","MORAITI, Antonia","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","GOJKOVIC, Vladimir","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","TRBOJEVIC, Petar","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","ESTES, Ellen","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","DINGELDEIN, Margaret","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","STEINMETZ, Barnabas","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","BENEDEK, Tibor","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","SAPIC, Aleksandar","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","FODOR, Rajmund","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","ZAKIROV, Marat","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","SZECSI, Zoltan","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","VARGA, Tamas","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","ZANCHI, Manuela","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","MAKSIMOV, Nikolay","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","STACHOWSKI, Amber","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","CONTI, Francesca","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","GREGO, Melania","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Aquatics","Water polo","water polo","REKETCHINSKI, Andrei","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","IKODINOVIC, Danilo","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","YURCHIK, Vitaly","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","GERGELY, Istvan","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","PETRI, Heather","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","JOKIC, Predrag","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","RULON, Kelly","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","PAYNE, Nicolle","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Aquatics","Water polo","water polo","ASILIAN, Dimitra","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","ZINNUROV, Irek","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Athens",2004,"Aquatics","Water polo","water polo","KISS, Gergely","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","BIROS, Peter","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","KOZOMPOLI, Stavroula","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","MELIDONI, Aniopi","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","ELLINAKI, Georgia","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","KASAS, Tamas","Men","HUN","Hungary","M","Gold",47.162494,19.503304
"Athens",2004,"Aquatics","Water polo","water polo","LIOSI, Kyriaki","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","KARAPATAKI, Angeliki","Women","GRE","Greece","W","Silver",39.074208,21.824312
"Athens",2004,"Aquatics","Water polo","water polo","VUJASINOVIC, Vladimir","Men","SCG","Serbia","M","Silver",44.016521,21.005859
"Athens",2004,"Aquatics","Water polo","water polo","ARAUJO, Alexandra","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Athens",2004,"Archery","Archery","individual (FITA Olympic round - 70m)","YAMAMOTO, Hiroshi","Men","JPN","Japan","M","Silver",36.204824,138.252924
"Athens",2004,"Archery","Archery","team (FITA Olympic round - 70m)","PARK, Sung-Hyun","Women","KOR","Korea, South","W","Gold",NA,NA
"Athens",2004,"Archery","Archery","team (FITA Olympic round - 70m)","CHEN, Szu Yuan","Men","TPE","Taiwan","M","Silver",23.69781,120.960515
"Athens",2004,"Archery","Archery","team (FITA Olympic round - 70m)","LIN, Sang","Women","CHN","China","W","Silver",35.86166,104.195397
"Athens",2004,"Archery","Archery","team (FITA Olympic round - 70m)","IM, Dong Hyun","Men","KOR","Korea, South","M","Gold",NA,NA
"Athens",2004,"Archery","Archery","individual (FITA Olympic round - 70m)","PARK, Sung-Hyun","Women","KOR","Korea, South","W","Gold",NA,NA
"Athens",2004,"Archery","Archery","team (FITA Olympic round - 70m)","YUAN, Shu Chi","Women","TPE","Taiwan","W","Bronze",23.69781,120.960515
"Athens",2004,"Archery","Archery","team (FITA Olympic round - 70m)","SERDYUK, Oleksandr","Men","UKR","Ukraine","M","Bronze",48.379433,31.16558
